Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
04831-000-000,56 AZALEA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2003
04828-010-000,44 AZALEA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2002
04828-000-000,42 AZALEA DR MEXICO BEACH 32456,ENG SHINGL,1,False,None,155.0,"[2, 15]",2006
04820-020-000,69 1ST ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2012
04814-000-000,70 1ST ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2009
04808-000-000,121 SEA ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2004
04565-000-000,106 30TH ST S MEXICO BEACH 32456,ENG SHINGL,1,False,None,159.0,"[2, 15]",2015
04507-000-000,103 28TH ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,159.0,"[2, 15]",2013
04499-040-000,105 27TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,159.0,,2013
04490-000-000,108 27TH ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,159.0,"[2, 15]",2008
04451-010-000,104 22ND ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2009
04449-000-000,111 21ST ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,5.0,2015
04441-000-000,110 21ST ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2003
04440-000-000,111 20TH ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2009
04428-000-000,103 19TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2014
04420-018-000,108 12TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,35.0,2005
04365-000-000,109 16TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2012
04349-020-000,717 FLORIDA AVE MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2014
04314-000-000,600 HWY 98 MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2003
04312-030-000,121 5TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,,2010
04291-000-000,502 HWY 98 MEXICO BEACH 32410,ENG SHINGL,1,False,None,155.0,"[2, 15]",2015
04222-048-000,413 LA SIESTA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2008
04222-030-000,412 LA SIESTA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2005
04222-026-000,408 LA SIESTA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2003
04222-024-000,406 LA SIESTA DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2005
04222-014-000,409 15TH ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2003
04222-012-000,413 15TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2003
04222-010-000,423 15TH ST N MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2003
04221-045-000,301 HATLEY DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2003
04221-015-000,313 HATLEY DR MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,,2002
04188-113-000,406 5TH ST MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2007
04185-513-000,108 PARADISE COVE BLVD MEXICO BEACH 32456,ENG SHINGL,1,False,None,153.0,"[2, 15]",2005
04185-511-000,104 PARADISE COVE BLVD MEXICO BEACH 32410,ENG SHINGL,1,False,None,153.0,"[2, 15]",2006
04173-012-012,1007 CYPRESS LN MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2002
04168-000-000,100 PARADISE PATH MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[2, 15]",2003
04149-000-000,304 BAILEY LN MEXICO BEACH 32410,ENG SHINGL,1,False,None,156.0,"[15, 50]",2003
