fulcrum_id,status,project,latitude,longitude,name_of_investigator,date,general_notes,assessment_type,all_photos,all_photos_caption,all_photos_url,audio,audio_url,overall_damage_notes,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,attribute_notes,address_sub_thoroughfare,address_thoroughfare,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,building_type,number_of_stories,understory_pct_of_building_footprint,first_floor_elevation_feet,year_built,roof_shape,roof_slope,front_elevation_orientation,structural_notes,mwfrs,foundation_type,wall_anchorage_type,wall_structure,wall_substrate,wall_cladding,soffit_type,front_wall_fenestration_ratio,front_wall_fenestration_protection,left_wall_fenestration_ratio,left_wall_fenestration_protection,back_wall_fenestration_ratio,back_wall_fenestration_protection,right_wall_fenestration_ratio,right_wall_fenestration_protection,large_door_present,large_door_opening_type_front,large_door_opening_type_left,large_door_opening_type_back,large_door_opening_type_right,roof_system,r2wall_attachment,r2w_attachment_type,roof_substrate_type,roof_cover,secondary_water_barrier,overhang_length,parapet_height_inches,wind_damage_details,roof_structure_damage_,roof_substrate_damage,roof_cover_damage_,wall_structure_damage_,wall_substrate_damage_,building_envelope_damage_,front_wall_fenestration_damage,left_wall_fenestration_damage,back_wall_fenestration_damage,right_wall_fenestration_damage,large_door_failure,soffit_damage,fascia_damage_,stories_with_damage,water_induced_damage_notes,percent_of_building_footprint_eroded,_damage_to_understory,maximum_scour_depth_inches,_piles_missing_or_collapsed,_piles_leaning_or_broken,cause_of_foundation_damage,reroof_year,retrofit_type_1,retrofit_1_year,retrofit_type_2,retrofit_2_year,data_librarians,qc_progress_code,qc_notes
f1da7dc5-3a79-4c07-b696-0853963eaa60,2,Hurricane Michael (2018),30.181373,-85.618732,David Prevatt,10/14/2018,,On-site,"73c3b3a9-a5a2-4fda-b02e-fe108067ef7e,df20dab7-90c0-4b24-b83e-d2ae7c527bdc,8c25cf09-49f1-4f36-9a76-50168d0e7325",,https://web.fulcrumapp.com/photos/view?photos=73c3b3a9-a5a2-4fda-b02e-fe108067ef7e%2Cdf20dab7-90c0-4b24-b83e-d2ae7c527bdc%2C8c25cf09-49f1-4f36-9a76-50168d0e7325,c8be67f9-0171-47d4-b0a6-c2b7c549b222,https://web.fulcrumapp.com/audio/view?audio=c8be67f9-0171-47d4-b0a6-c2b7c549b222,,Wind,2,0,,,2915,PATRICIA ANN LN,,Panama City,BAY,FL,32405,USA,2915 PATRICIA ANN LN Panama City BAY FL 32405 USA,Single Family,1,0,0,2006,Gable/Hip Combo,26,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,50,None,15,None,30,None,5,None,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,0,0,50,0,0,10,0,0,0,0,Front,0,0,1,,,,,,,,,,,,,Alina,3,
7ae1555e-0b64-4217-833c-60dc327424f6,2,Hurricane Michael (2018),30.181708,-85.619175,David Prevatt,10/14/2018,,On-site,"3b2d49c8-69b5-4e24-9689-3abe503436f9,e9881c88-6c43-4f0a-b111-a83c7f9aeb69,31df5eb0-d6c3-45c6-afab-9d29a5a75784",,https://web.fulcrumapp.com/photos/view?photos=3b2d49c8-69b5-4e24-9689-3abe503436f9%2Ce9881c88-6c43-4f0a-b111-a83c7f9aeb69%2C31df5eb0-d6c3-45c6-afab-9d29a5a75784,,,,Wind,2,0,-1,,1804,SHANUN CT,,Panama City,BAY,FL,32405,USA,1804 SHANUN CT Panama City BAY FL 32405 USA,Single Family,1,0,0,2006,Gable/Hip Combo,27,270,Assumed wood sheathing on walls based on year built and Tyvek,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (single wythe)",Vinyl,20,None,2,None,30,None,5,None,yes,Double garage door (unknown),None,Sliding glass,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,0,0,40,0,0,15,0,0,0,0,None,10,15,1,,,,,,,,,,,,,"Alina, DBR",3,
150cdc73-856e-4887-ae81-4dba6af3ef5b,0,Hurricane Michael (2018),30.182045,-85.619374,David Prevatt,10/14/2018,,On-site,"6de02f37-0f62-4a50-a077-7ba989b06351,2f7d228c-0108-4a86-a99a-be996f4d11d2,f77e45ab-b874-4db8-8bf9-5a00d099474e",Aerial image is not present in Fulcrum. so this is the image from Pictometry.,https://web.fulcrumapp.com/photos/view?photos=6de02f37-0f62-4a50-a077-7ba989b06351%2C2f7d228c-0108-4a86-a99a-be996f4d11d2%2Cf77e45ab-b874-4db8-8bf9-5a00d099474e,,,,Wind,0,0,,,1808,SHANUN CT,,Panama City,BAY,FL,32405,USA,1808 SHANUN CT Panama City BAY FL 32405 USA,Single Family,1,0,0,2017,Hip,26,200,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,75,None,5,None,15,None,12,None,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,,Asphalt shingles (laminated),Unknown,12,0,,0,0,0,0,0,0,0,0,0,0,None,0,0,0,,,,,,,,,,,,,Alina,3,
3ecd769b-8e32-46cd-bf45-274e9621ade1,2,Hurricane Michael (2018),30.181535,-85.619832,David Prevatt,10/14/2018,,On-site,"895a70dd-eed4-48ac-b646-99b899106c83,7a3d679f-8535-4ede-a0c7-ef806b5d5f4d,b8e2bacf-11ac-47f2-bccf-1ba768d5492b",,https://web.fulcrumapp.com/photos/view?photos=895a70dd-eed4-48ac-b646-99b899106c83%2C7a3d679f-8535-4ede-a0c7-ef806b5d5f4d%2Cb8e2bacf-11ac-47f2-bccf-1ba768d5492b,,,,Wind,2,0,,,1803,SHANUN CT,,Panama City,BAY,FL,32405,USA,1803 SHANUN CT Panama City BAY FL 32405 USA,Single Family,1,0,0,2006,Gable/Hip Combo,26,90,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,50,None,5,None,40,None,5,None,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,Assume wall cladding damage is 10 because the picture isn't clear,0,0,10,0,0,10,0,0,0,0,Front,0,0,,,,,,,,,,,,,,Alina,3,
17331b21-3353-4c9b-b804-5745d0950474,1,Hurricane Michael (2018),30.182361,-85.620364,David Prevatt,10/14/2018,,On-site,"fed569b7-7578-4505-a5f7-4b4d7c2eb72a,6a22b284-4094-46f9-a98f-cf6b51b48634,519aa99b-ef0b-4138-b38d-c8fbf88ca846",,https://web.fulcrumapp.com/photos/view?photos=fed569b7-7578-4505-a5f7-4b4d7c2eb72a%2C6a22b284-4094-46f9-a98f-cf6b51b48634%2C519aa99b-ef0b-4138-b38d-c8fbf88ca846,,,,Wind,1,0,,,1820,EVERITT AVE,,Panama City,BAY,FL,32405,USA,1820 EVERITT AVE Panama City BAY FL 32405 USA,Single Family,1,0,0,2007,Gable/Hip Combo,27,225,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)",Vinyl,40,None,18,None,14,None,18,None,yes,Double garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,,Asphalt shingles (laminated),Unknown,12,0,,0,0,15,0,0,0,0,0,0,0,None,0,0,1,,,,,,,,,,,,,Alina,3,
c1e64953-1817-4056-ac32-db781fa99536,1,Hurricane Michael (2018),30.182347,-85.621049,David Prevatt,10/14/2018,,On-site,"d33e5c0a-8343-4652-bf69-46544c06ef0b,dd93630c-fec6-422b-bc28-b603bb55e21e,1dffc787-edfa-4fba-9c7d-9f62888659a2",,https://web.fulcrumapp.com/photos/view?photos=d33e5c0a-8343-4652-bf69-46544c06ef0b%2Cdd93630c-fec6-422b-bc28-b603bb55e21e%2C1dffc787-edfa-4fba-9c7d-9f62888659a2,,,"2817, 2819, 2821, 2823",Wind,1,0,,,2819,TRACY LYNN CT,,Panama City,BAY,FL,32405,USA,2819 TRACY LYNN CT Panama City BAY FL 32405 USA,Single Family,1,0,0,2006,Hip,24,180,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)",Vinyl,70,None,3,None,20,None,10,None,yes,Double garage door (wind-rated),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,Zero to Minor roof cover damage on south elevations ,0,0,9,0,0,0,0,0,0,0,None,0,0,1,,,,,,,,,,,,,Alina,3,
f1d7da45-68fc-4578-bb17-7d7faf62d574,3,Hurricane Michael (2018),30.18181477,-85.62155664,David Prevatt,10/14/2018,,On-site,"b962ada9-10cc-46ab-bcd1-2f44f0ced1a2,a78081c7-7fc3-4e85-81b9-6011289486c0,05a81ee4-ce3d-4e5f-9c53-53b8c00c717c,313f4a3d-eb30-4d4f-b0ce-f8f9664cb574,97180191-7432-4920-949d-9d37d1b2dbb5,cdef159a-d64b-4c02-a004-5187d251cf04,9b6b9634-84cf-4c04-9215-4374a66616db,51f0bae2-3e45-4c63-ad47-f3f29ea8d92f,45c81f8c-afb8-4c7a-81d2-7011a12849bf,51609ad5-dc39-4737-b117-af2769d9fa46,cda3b25c-69be-4039-b0fb-29320ff0a361,1ac910ff-c5b8-475e-b418-a2dd5813e0e0,bb0bba4d-a6ba-4c03-a7f2-0e91b6375918,05786b32-5592-4f83-a4be-be78dd9f8e2c,98a939ca-2ac2-4b07-a1ba-1d12163ec6b0,48c18497-f87a-46be-9e7c-5e0463b3c5ba,470053e9-71f8-4c47-ad57-b9a7433b92eb,85eed111-7ee7-44ac-8577-9e4fb2fc2d2f,4b3920ab-4a50-450e-a993-25b2f1a7a93f,d65bb284-2aab-47db-ab23-c3bb45e01b74,7c52d120-8ea2-41dd-a61e-2170d8d04e96",,https://web.fulcrumapp.com/photos/view?photos=b962ada9-10cc-46ab-bcd1-2f44f0ced1a2%2Ca78081c7-7fc3-4e85-81b9-6011289486c0%2C05a81ee4-ce3d-4e5f-9c53-53b8c00c717c%2C313f4a3d-eb30-4d4f-b0ce-f8f9664cb574%2C97180191-7432-4920-949d-9d37d1b2dbb5%2Ccdef159a-d64b-4c02-a004-5187d251cf04%2C9b6b9634-84cf-4c04-9215-4374a66616db%2C51f0bae2-3e45-4c63-ad47-f3f29ea8d92f%2C45c81f8c-afb8-4c7a-81d2-7011a12849bf%2C51609ad5-dc39-4737-b117-af2769d9fa46%2Ccda3b25c-69be-4039-b0fb-29320ff0a361%2C1ac910ff-c5b8-475e-b418-a2dd5813e0e0%2Cbb0bba4d-a6ba-4c03-a7f2-0e91b6375918%2C05786b32-5592-4f83-a4be-be78dd9f8e2c%2C98a939ca-2ac2-4b07-a1ba-1d12163ec6b0%2C48c18497-f87a-46be-9e7c-5e0463b3c5ba%2C470053e9-71f8-4c47-ad57-b9a7433b92eb%2C85eed111-7ee7-44ac-8577-9e4fb2fc2d2f%2C4b3920ab-4a50-450e-a993-25b2f1a7a93f%2Cd65bb284-2aab-47db-ab23-c3bb45e01b74%2C7c52d120-8ea2-41dd-a61e-2170d8d04e96,,,Case study material. Collapsed interior ceiling rental tree damage insulation saturation stucco finish ok EIFS?  older if so. Missile impact debris,"Wind,Wind-borne debris",2,0,3,,2814,TRACY LYNN CT,,Panama City,BAY,FL,32405,USA,2814 TRACY LYNN CT Panama City BAY FL 32405 USA,Single Family,1,0,0,1998,Gable/Hip Combo,22,0,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,Vinyl,70,None,10,None,24,None,5,None,yes,Single garage door (unknown),None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,12,0,,0,10,20,0,0,0,0,0,0,0,None,5,10,1,,,,,,,,,,,,,"Alina, Oscar",3,
2280b9c2-d98a-448b-9bda-74b87ea2eede,4,Hurricane Michael (2018),29.917437,-85.380676,David Prevatt,10/14/2018,,On-site,"b08f5b9d-28b8-41fa-9136-fd891aa1450d,78879b4b-79ae-4474-b67d-03050f9ae995,539b5f6e-ac95-4543-a664-76893f4cef08,9819793b-cb80-4999-b8a2-607066259bc4,aa1accd0-b8d7-4dc0-940c-00063759c96c,d7920231-4b5a-42b8-a138-b6619901771b,ec87b22b-27a8-4498-b6b7-339e45eb72af,a34ba140-a4a3-4ca3-9cbc-2fc5dacfeff8,6d87de07-066e-4ab5-acd0-bdcb0f88b90a,155fd90b-5856-4934-9960-971f25ed497e",,https://web.fulcrumapp.com/photos/view?photos=b08f5b9d-28b8-41fa-9136-fd891aa1450d%2C78879b4b-79ae-4474-b67d-03050f9ae995%2C539b5f6e-ac95-4543-a664-76893f4cef08%2C9819793b-cb80-4999-b8a2-607066259bc4%2Caa1accd0-b8d7-4dc0-940c-00063759c96c%2Cd7920231-4b5a-42b8-a138-b6619901771b%2Cec87b22b-27a8-4498-b6b7-339e45eb72af%2Ca34ba140-a4a3-4ca3-9cbc-2fc5dacfeff8%2C6d87de07-066e-4ab5-acd0-bdcb0f88b90a%2C155fd90b-5856-4934-9960-971f25ed497e,,,Destroyed house on beach,"Wind,Surge",4,5,4,,8817,HWY 98,,Port Saint Joe,GULF,FL,32456,USA,8817 HWY 98 Port Saint Joe GULF FL 32456 USA,Single Family,1,100,8,1900,Gable,17,45,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Metal straps,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,Unknown,,,,,,,,,n/a,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,Asphalt shingles (3-tab),Unknown,,0,,100,100,100,95,95,95,100,100,100,100,None,,100,1,,,100,15,0,100,Wave,,,,,,"Alina, KMA",3e,
2774f581-1c26-471f-8c46-1500f11951ac,1,Hurricane Michael (2018),29.916359,-85.379716,David Prevatt,10/14/2018,,On-site,"b9bb15d7-55a8-4af0-9a9e-7afc0f02dacb,46c842ca-11cc-4bbf-b96b-0d8cf139c4ce,107ebc4d-879c-4512-ab66-69e3561d2b23,ce32eac4-20ec-4ae9-ade9-fc3119658cf1,aae13779-3d65-442f-8c1c-9e6f1b908d30,dab9e0d2-5843-4765-88d5-c7d09987792b,f2fedec2-1900-4a7d-b654-3d90c295ac36,f0b102d7-8fae-468b-951f-9e4cf1ed812d,5ac663e0-2c9a-409e-849a-57b14e5fc848,c0983e0f-ecd7-4f49-8705-40e7d8dd7157,b3a669a2-9536-4daf-a342-ddf80d19b9c0,69c1f823-997c-40d8-a5da-b2a321f6d318,15c012d8-ad7c-4aa4-97e4-feff3e0a5402,c9aa01bc-0414-433f-9422-73f3ebe3a30f,f4c780bc-1d67-46bd-85a0-756c31f9b931,d67651e5-1ac3-45c3-a0e6-3a4c629401e1,1b29091c-9643-46de-826c-a08000937f76,33066d26-6823-404c-9187-325ea5d24d7b",,https://web.fulcrumapp.com/photos/view?photos=b9bb15d7-55a8-4af0-9a9e-7afc0f02dacb%2C46c842ca-11cc-4bbf-b96b-0d8cf139c4ce%2C107ebc4d-879c-4512-ab66-69e3561d2b23%2Cce32eac4-20ec-4ae9-ade9-fc3119658cf1%2Caae13779-3d65-442f-8c1c-9e6f1b908d30%2Cdab9e0d2-5843-4765-88d5-c7d09987792b%2Cf2fedec2-1900-4a7d-b654-3d90c295ac36%2Cf0b102d7-8fae-468b-951f-9e4cf1ed812d%2C5ac663e0-2c9a-409e-849a-57b14e5fc848%2Cc0983e0f-ecd7-4f49-8705-40e7d8dd7157%2Cb3a669a2-9536-4daf-a342-ddf80d19b9c0%2C69c1f823-997c-40d8-a5da-b2a321f6d318%2C15c012d8-ad7c-4aa4-97e4-feff3e0a5402%2Cc9aa01bc-0414-433f-9422-73f3ebe3a30f%2Cf4c780bc-1d67-46bd-85a0-756c31f9b931%2Cd67651e5-1ac3-45c3-a0e6-3a4c629401e1%2C1b29091c-9643-46de-826c-a08000937f76%2C33066d26-6823-404c-9187-325ea5d24d7b,,,Beacon Hill. RRC piles and first Fl framing.. envelope encapsulated in closed cell foam. Utilities placed on raised platform yet still failed or removed by owner. Adjacent house plywood ext wall sheathing removed by wind? even w closed cell applied to it. ,"Surge,Wind",1,1,,,8711,W HWY 98,,Port Saint Joe,GULF,FL,32456,USA,8711 W HWY 98 Port Saint Joe GULF FL 32456 USA,Single Family,3,10,9,2018,Hip,17,45,,,Reinforced masonry piers,,,,"Fiber-Cement Board,Plywood Siding,Wood Shake/Shingle",Vinyl,30,,25,,65,,30,,,,,,,"""Wood, trusses""",Unknown,,,"""Metal, standing seam""",,,,,0,0,0,0,0,0,0,0,0,0,,30,15,,,,,,,,,,,,,,"Alina, HZR",3,
5a36ae15-8137-4956-ae0c-4182ec141de1,4,Hurricane Michael (2018),29.914723,-85.378023,David Prevatt,10/14/2018,,On-site,"bf53eab6-2216-4d7f-bfd2-6702eab49390,a1ddc436-247e-4878-ac69-81b942b2aecd,77078d17-0041-4b73-b70f-e73f7492b7f9,4139a209-277e-4d4d-ab2a-dded362619ce,b4ae1f9a-a895-4e77-8641-594a8851232a,52112f6f-bae1-4892-9307-f3a519c7a644,59c0eb26-1161-4c79-abca-49bc1458ffe3",,https://web.fulcrumapp.com/photos/view?photos=bf53eab6-2216-4d7f-bfd2-6702eab49390%2Ca1ddc436-247e-4878-ac69-81b942b2aecd%2C77078d17-0041-4b73-b70f-e73f7492b7f9%2C4139a209-277e-4d4d-ab2a-dded362619ce%2Cb4ae1f9a-a895-4e77-8641-594a8851232a%2C52112f6f-bae1-4892-9307-f3a519c7a644%2C59c0eb26-1161-4c79-abca-49bc1458ffe3,,,F and B Builders. Port St Joe. Matthew. Jack Husband. No windows broken on 4-stormy facade. Structure under construction only siding on north side installed. CcSPF Foam used throughout this wood framed structures exterior envelope. Adjacent older building is destroyed. ,Wind,4,0,,,8591,West Highway 98,,Port Saint Joe,GULF,FL,32456,USA,8591 West Highway 98 Port Saint Joe GULF FL 32456 USA,Single Family,1,100,7,1993,Gable,,45,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Anchor bolts with nuts and washers,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),Vinyl,30,None,30,None,40,None,,,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,12,0,,90,100,100,80,90,90,0,20,100,100,None,90,90,"0,1",,0,30,0,0,0,,,,,,,"Alina, Madeline Rihner",3,2 buildings were photographed even though address and damage were different. Severely damaged building was analyzed. 
aa4bbd71-f4d1-4a56-8790-23db3f8d8c18,4,Hurricane Michael (2018),29.91751,-85.380814,David Prevatt,10/14/2018,,Drive-by,5b71712a-c936-4dee-a2d1-0967ae79f769,,https://web.fulcrumapp.com/photos/view?photos=5b71712a-c936-4dee-a2d1-0967ae79f769,,,,"Unknown,Wind,Surge",-1,6,-1,,8825,W Highway 98,,Port Saint Joe,GULF,FL,32456,USA,8825 W Highway 98 Port Saint Joe GULF FL 32456 USA,Single Family,1,0,0,1900,Gable,19,45,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,Unknown,,,,,,,,,no,None,None,None,None,"""Wood, trusses""",Unknown,,Plywood/OSB,"""Metal, standing seam""",Unknown,6,0,,100,100,100,100,100,100,100,100,100,100,None,,100,1,,100,0,,,,"Erosion,Wave",,,,,,"Alina, KMA",3,
235fa091-f4b3-429e-88c3-4b98cba86429,4,Hurricane Michael (2018),29.917624,-85.380916,David Prevatt,10/14/2018,,Drive-by,"b2e95007-a398-4053-8f03-82372cf971af,925648f8-2879-4390-9853-359759052967",,https://web.fulcrumapp.com/photos/view?photos=b2e95007-a398-4053-8f03-82372cf971af%2C925648f8-2879-4390-9853-359759052967,,,,"Wind,Surge,Unknown",-1,6,,,8833,HWY 98,,Port Saint Joe,GULF,FL,32456,USA,8833 HWY 98 Port Saint Joe GULF FL 32456 USA,Single Family,1,,0,1900,Gable,,30,,Unknown,,Unknown,Wood frame,Unknown,Fiber-Cement Board,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,n/a,None,None,None,None,"""Wood, unknown""",Unknown,,,"""Metal, standing seam""",Unknown,,,,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,"Alina, CVB, HZR",3,The structure is gone.
0baedbf1-9793-4c2e-a367-3b1327c20cd4,2,Hurricane Michael (2018),29.927664,-85.390813,Daniel Smith,10/14/2018,,General Area,,,,,,Tile roof nearly undamaged ,Wind,2,0,,,38,HWY 98,,Mexico Beach,BAY,FL,32456,USA,38 HWY 98 Mexico Beach BAY FL 32456 USA,General Area,,,,1956,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alina,1,
9bd644d4-9649-4aed-a8b9-b20b0935bb60,1,Hurricane Michael (2018),29.859969,-85.340416,Daniel Smith,10/14/2018,,General Area,"20381999-cbd4-4d19-8eaa-564184838786,f1720767-5d60-4551-8857-10b75a8f1216,c0b86f4f-75a6-4cca-aa5f-e1e05113d7db,d3bd62d0-13a3-4af0-8cc4-ff7d49092969,bc0a233c-8082-4860-9780-3f1cea1b87fe",,https://web.fulcrumapp.com/photos/view?photos=20381999-cbd4-4d19-8eaa-564184838786%2Cf1720767-5d60-4551-8857-10b75a8f1216%2Cc0b86f4f-75a6-4cca-aa5f-e1e05113d7db%2Cd3bd62d0-13a3-4af0-8cc4-ff7d49092969%2Cbc0a233c-8082-4860-9780-3f1cea1b87fe,,,"Almost no damage, very minor shingle damage to brand new roof ",None,1,0,,,105,WASHBOARD CT,,Port Saint Joe,GULF,FL,32456,USA,105 WASHBOARD CT Port Saint Joe GULF FL 32456 USA,General Area,3,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
030f3390-4746-4294-b9af-4f90a711582a,1,Hurricane Michael (2018),29.859135,-85.339892,Daniel Smith,10/14/2018,,General Area,"b40d7113-ad1c-4e9b-b4d6-97d7e6600f22,f0de08f4-b441-4e97-931c-012d8b81eb6b,987f84fa-668a-412a-8511-5b73d9c2f16c,2e8cde45-3d14-4412-8ab8-4c353c3d1548,56b01e28-aa9b-4d8f-b11d-56ba3329dcee,dcbe992a-35ad-43ab-bb24-94b0685d1176,0ad05158-d117-4e19-898d-87be9833ee55",,https://web.fulcrumapp.com/photos/view?photos=b40d7113-ad1c-4e9b-b4d6-97d7e6600f22%2Cf0de08f4-b441-4e97-931c-012d8b81eb6b%2C987f84fa-668a-412a-8511-5b73d9c2f16c%2C2e8cde45-3d14-4412-8ab8-4c353c3d1548%2C56b01e28-aa9b-4d8f-b11d-56ba3329dcee%2Cdcbe992a-35ad-43ab-bb24-94b0685d1176%2C0ad05158-d117-4e19-898d-87be9833ee55,,,"General area assessment very minor shingle and gutter damage, pictures are typical ",Wind,1,0,,,,Dog Trot Way,,Port Saint Joe,GULF,FL,32456,USA,Dog Trot Way Port Saint Joe GULF FL 32456 USA,General Area,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
751e0ea5-a75f-4a36-bd5e-1e93e10ce8ce,2,Hurricane Michael (2018),29.844846,-85.323749,Daniel Smith,10/14/2018,,General Area,93f8e795-619b-499c-8225-1383f70bf069,,https://web.fulcrumapp.com/photos/view?photos=93f8e795-619b-499c-8225-1383f70bf069,,,General area assessment minor to moderate ,Wind,2,0,,,2790,HWY 98,,Port Saint Joe,GULF,FL,32456,USA,2790 HWY 98 Port Saint Joe GULF FL 32456 USA,General Area,,,0,1993,Flat,,220,,"""Roof Diaphragm, steel"",Moment Frame",,,"""Steel, cold form""",,Aluminum siding,None,,,,,,,,,,,,,,"""Steel, joists""",Unknown,,,"""Metal, corrugated""",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alina, CVB",1,
664405c5-0127-4a53-adc4-e6a80a257123,2,Hurricane Michael (2018),29.83652503,-85.31597986,Daniel Smith,10/14/2018,,General Area,742945f8-c51a-4803-9e12-dda59f5c40f7,,https://web.fulcrumapp.com/photos/view?photos=742945f8-c51a-4803-9e12-dda59f5c40f7,,,General damage assessment moderate ,Wind,2,0,,,,W HWY 98,,Port Saint Joe,GULF,FL,32456,USA,W HWY 98 Port Saint Joe GULF FL 32456 USA,General Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alina,1,
7c29a98c-7dcd-434d-a743-2e386ac76ba5,3,Hurricane Michael (2018),29.813581,-85.304666,Daniel Smith,10/14/2018,,General Area,"083095a5-23fb-4004-b294-5bf56be2cf04,a0a09f31-f589-4ed3-931a-ad0af143c120,bc06669d-cf07-467f-8509-e95674aab0f0",,https://web.fulcrumapp.com/photos/view?photos=083095a5-23fb-4004-b294-5bf56be2cf04%2Ca0a09f31-f589-4ed3-931a-ad0af143c120%2Cbc06669d-cf07-467f-8509-e95674aab0f0,,,"General area assessment moderate to severe, w/ severe in older structures ",Wind,2,0,,,102,3RD ST,,Port Saint Joe,GULF,FL,32456,USA,102 3RD ST Port Saint Joe GULF FL 32456 USA,Religious,1,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alina,1,
91e2b56b-fe2a-4618-8348-13c8856d9b07,2,Hurricane Michael (2018),29.802283,-85.299999,Daniel Smith,10/14/2018,,General Area,"aadea989-50df-4d3e-9942-6690eec4381e,d37b15c4-ecee-4516-8c8b-ad0a438ace5d,8e19d5fb-cc8d-476b-a436-7de99febba9f",,https://web.fulcrumapp.com/photos/view?photos=aadea989-50df-4d3e-9942-6690eec4381e%2Cd37b15c4-ecee-4516-8c8b-ad0a438ace5d%2C8e19d5fb-cc8d-476b-a436-7de99febba9f,,,General area assessment moderate to severe,Rain,2,0,,,1400,MONUMENT AVE,,Port Saint Joe,GULF,FL,32456,USA,1400 MONUMENT AVE Port Saint Joe GULF FL 32456 USA,Single Family,,,,1959,,,,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,,Wood frame,,Brick,,,,,,,,,,yes,Single garage door (standard),,,,"""Wood, unknown""",Unknown,,,"""Metal, standing seam""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alina, CVB",1,
