Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
38441-010-000,317 VESTAVIA ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2011
38333-050-346,217 SUMMER BREEZE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2012
38333-050-188,104 BONAIRE DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2004
38333-050-184,121 SUMMER BREEZE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2002
38254-025-000,121 WELLS ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2003
36068-175-380,322 TERRAPIN WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2013
36068-175-320,308 TERRAPIN WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,94.0,,2013
36068-175-210,212 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-170,204 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-100,118 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
36068-175-090,116 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-060,110 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
36068-175-020,102 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2013
36068-152-000,125 TERRAPIN CLOSE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2015
36068-148-000,203 TERRAPIN CLOSE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
35350-300-260,301 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-230,307 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-190,315 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-180,317 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-150,323 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-140,325 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-110,220 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-090,216 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-080,214 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-020,202 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-010,200 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-250-200,102 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-170,108 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-160,110 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-140,114 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-120,118 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-250-090,117 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
34887-500-024,104 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-023,106 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-021,110 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-018,116 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-014,124 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-011,121 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34887-500-010,119 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-008,115 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-007,113 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-005,109 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-004,107 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-003,105 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34887-500-001,101 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34882-232-000,121 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34882-201-000,142 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34882-181-000,102 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34882-129-000,139 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2003
34882-123-000,127 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2014
34882-097-000,103 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2003
34882-092-000,130 GLADES TRL N PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34810-140-130,168 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2005
34762-010-000,113 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2003
34484-000-000,413 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2014
34479-600-032,13106 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-021,120 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-019,118 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-013,112 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-010,109 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34446-010-000,307 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2003
34240-024-000,205 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34214-000-000,509 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34132-030-004,527 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34132-002-000,530 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2004
34109-549-000,300 CORAL GABLES ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
34109-529-000,312 CORAL GABLES ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
34109-517-000,315 COCONUT GROVE CT PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2013
34107-106-000,210 WIREGRASS LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34041-003-054,12810 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2007
34041-003-049,12802 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34030-200-430,510 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-150-370,304 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-150-330,303 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34030-150-310,307 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34030-150-280,313 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2014
34030-150-200,329 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-150-030,340 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-100-950,206 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-890,218 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-870,222 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-860,224 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-840,215 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-800,223 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-780,227 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-770,229 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-720,714 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-680,706 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-660,702 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-650,700 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-630,703 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-620,705 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-580,713 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-520,725 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-430,106 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-350,122 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,115.0,,2012
34030-100-320,127 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-280,119 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-250,113 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-240,111 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-190,101 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-120,607 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-080,614 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-010,600 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2011
34024-368-000,265 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34024-302-000,305 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
33989-003-000,341 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
33989-001-000,337 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
33985-055-000,333 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2003
33985-025-000,102 MOONLIGHT BAY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
33985-020-000,100 MOONLIGHT BAY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
33979-005-100,118 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
33979-005-040,106 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2013
33979-005-020,102 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
33979-004-010,100 MONTE PALO ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2004
33957-018-000,320 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2002
33951-000-000,210 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33944-000-000,109 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33943-014-000,111 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33892-010-000,408 CALADIUM CIR E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2014
33882-020-000,615 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2004
33877-000-000,602 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2003
33846-000-000,176 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33838-039-000,206 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2002
33830-324-000,136 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2015
33830-265-000,101 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2003
33830-230-000,122 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2002
33829-726-000,87 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2002
33829-725-000,85 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2002
33829-711-000,112 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2002
33829-708-000,107 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2002
33829-660-000,91 WINDRIDGE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2002
33829-654-000,118 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2002
33829-653-000,116 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2002
33829-546-000,208 BEACHWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2015
33829-533-000,233 BEACHWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2003
33829-526-000,232 BEACHWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2003
33829-524-000,236 BEACHWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2012
33638-010-000,259 LULLWATER DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,108.0,,2005
33606-050-000,16811 LISBON AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,108.0,,2015
33573-000-000,16806 JUNIPERO AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,108.0,,2004
33502-000-020,204 EL CENTRO BLVD N PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2015
33432-015-000,17003 FIRENZO AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2009
33303-000-000,126 MANISTEE DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2011
33276-000-000,163 HEATHER DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2015
33266-000-000,141 HEATHER DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2002
33203-000-000,111 CORAL DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2011
33171-020-000,113 PALM CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2002
33122-050-000,206 RANDY RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2002
33120-000-000,406 BURNHAM AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2003
33010-000-000,138 CHRISTOPHER DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2002
32974-000-000,167 ESCANABA AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2004
32946-000-000,188 ESCANABA AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2006
32936-000-000,228 ESCANABA AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2015
32911-050-000,111 HALF ACRE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2015
32911-000-000,109 HALF ACRE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,107.0,,2015
32870-000-000,107 PEARL AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2004
32845-010-000,121 HENRY AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,106.0,,2003
32738-980-312,201 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-309,207 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2008
32738-980-307,105 AMHERST WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2007
32738-980-306,103 AMHERST WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2007
32738-980-305,101 AMHERST WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2007
32738-980-303,102 AMHERST WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-298,105 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-293,104 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-289,112 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2008
32738-980-286,118 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-285,120 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2008
32738-980-284,200 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2007
32738-980-282,204 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2007
32738-980-279,210 KENSINGTON CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-273,236 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-268,237 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-265,231 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-259,219 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2009
32738-980-254,209 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2010
32738-980-250,201 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,110.0,,2008
32738-980-248,202 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-246,206 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-243,212 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-242,214 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-235,228 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-234,230 MIDDLEBURG DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-227,223 WINDSOR WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-226,221 WINDSOR WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-223,215 WINDSOR WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-217,203 WINDSOR WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2005
32738-980-209,212 WINDSOR WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
32738-980-205,209 BRUNSWICK BLVD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,109.0,,2006
