Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
38333-050-136,101 WINDWARD CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2004
38333-050-125,139 BONAIRE DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2010
38333-050-112,122 BONAIRE DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,104.0,,2011
38301-000-000,204 SAN SOUCI ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2013
38298-000-000,212 SAN SOUCI ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2009
38270-000-000,116 VESTAVIA ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2015
38254-025-000,121 WELLS ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2003
38243-000-000,128 WELLS ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,2015
36068-175-380,322 TERRAPIN WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2013
36068-175-320,308 TERRAPIN WAY PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,94.0,,2013
36068-175-210,212 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-170,204 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-100,118 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
36068-175-090,116 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2012
36068-175-060,110 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
36068-175-020,102 TURTLE COVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2013
36068-152-000,125 TERRAPIN CLOSE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2015
36068-148-000,203 TERRAPIN CLOSE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,95.0,,2011
35350-300-260,301 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-230,307 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-180,317 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-150,323 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-140,325 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-110,220 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-090,216 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-080,214 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-020,202 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-300-010,200 LAUREL OAK LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-250-200,102 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-170,108 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-160,110 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-140,114 BLUE SAGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
35350-250-120,118 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2015
35350-250-090,117 BLUE SAGE RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,98.0,,2014
34887-500-024,104 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-023,106 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-021,110 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-018,116 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-014,124 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-011,121 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34887-500-010,119 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-008,115 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-007,113 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-005,109 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34887-500-004,107 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34887-500-003,105 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34887-500-001,101 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34882-272-000,255 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34882-270-000,251 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34882-253-000,217 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34882-232-000,121 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34882-225-000,107 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2010
34882-215-000,151 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34882-213-000,147 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2005
34882-202-000,125 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34882-201-000,142 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2004
34882-181-000,102 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2003
34882-178-000,100 COYOTE PASS PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34882-155-000,136 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2006
34882-151-000,128 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2013
34882-138-000,102 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2003
34882-132-000,145 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2014
34882-129-000,139 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2003
34882-123-000,127 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2014
34882-117-000,101 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2007
34882-103-000,100 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2010
34882-097-000,103 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2003
34882-092-000,130 GLADES TRL N PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2002
34882-078-000,124 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2008
34882-076-000,120 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2009
34882-075-000,118 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2009
34882-074-000,116 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2007
34882-072-000,112 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34882-066-000,100 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2010
34882-057-000,256 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2010
34882-054-000,250 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2007
34882-052-000,246 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34882-051-000,244 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2013
34882-049-000,240 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34882-048-000,238 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34882-043-000,228 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34882-037-000,216 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34882-036-000,214 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34882-035-000,212 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34882-023-000,135 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2013
34882-015-000,119 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2010
34882-014-000,117 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2013
34882-008-000,105 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34810-140-130,168 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2005
34797-251-000,214 WHITE SANDY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2005
34762-010-000,113 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2003
34757-000-000,13708 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
34692-010-000,503 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2015
34675-000-000,14202 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2013
34673-000-000,604 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2005
34672-010-000,602 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2005
34664-000-000,14114 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2010
34660-000-000,14001 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2004
34656-000-000,14007 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2006
34638-000-000,13902 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2015
34607-000-000,136 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2004
34573-010-000,409 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2009
34564-000-000,406 ARGONAUT ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
34499-040-000,401 DOLPHIN ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2011
34484-000-000,413 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2014
34479-600-032,13106 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-021,120 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-019,118 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-013,112 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34479-600-010,109 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34479-511-000,13203 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34478-010-000,608 LAUREL ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2003
34464-000-000,410 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34459-000-000,314 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34446-010-000,307 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2003
34411-000-000,506 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2013
34402-000-000,606 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34377-000-000,508 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2014
34364-000-000,516 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34328-000-000,13001 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2014
34323-000-000,13011 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34318-000-000,13107 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34311-000-000,13207 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
34277-000-000,203 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2006
34258-000-000,605 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2009
34240-024-000,205 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34214-000-000,509 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34208-070-000,411 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2013
34208-000-000,408 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2007
34205-070-000,13110 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34165-140-000,101 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34159-010-000,608 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2013
34157-010-000,614 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34153-000-000,622 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
34151-000-000,629 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34132-030-004,527 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34132-002-000,530 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2004
34109-549-000,300 CORAL GABLES ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
34109-529-000,312 CORAL GABLES ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
34109-517-000,315 COCONUT GROVE CT PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2013
34107-106-000,210 WIREGRASS LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
34041-003-054,12810 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2007
34041-003-049,12802 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34030-200-430,510 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-150-370,304 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-150-330,303 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34030-150-310,307 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2015
34030-150-280,313 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2014
34030-150-200,329 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-150-030,340 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2015
34030-100-950,206 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-890,218 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-870,222 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-860,224 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-840,215 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-800,223 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-780,227 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-770,229 JOHNSON BAYOU DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-720,714 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-680,706 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-660,702 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-650,700 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2014
34030-100-630,703 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-620,705 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-580,713 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-520,725 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2013
34030-100-430,106 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-350,122 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,115.0,,2012
34030-100-320,127 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-280,119 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-250,113 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-240,111 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2012
34030-100-190,101 CEDAR HAMMOCK LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-120,607 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-080,614 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2012
34030-100-010,600 BREAKFAST POINT BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2011
34024-385-000,260 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
34024-368-000,265 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2002
34024-360-000,227 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34024-350-000,242 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2010
34024-348-000,250 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
34024-347-000,254 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2003
34024-345-000,264 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2005
34024-325-000,372 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2003
34024-312-000,345 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2002
34024-302-000,305 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
34024-000-000,318 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2003
34022-030-000,312 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2012
34021-050-000,302 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2015
33995-000-000,117 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2008
33989-003-000,341 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
33989-001-000,337 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2013
33985-055-000,333 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2003
33985-025-000,102 MOONLIGHT BAY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
33985-020-000,100 MOONLIGHT BAY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2012
33983-010-000,115 SONATA CIR E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2011
33979-020-000,403 GULF BLVD E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33979-010-000,203 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2014
33979-005-100,118 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
33979-005-040,106 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2013
33979-005-020,102 PURA VIDA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2012
33979-004-010,100 MONTE PALO ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2004
33978-020-000,217 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2005
33963-010-000,281 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2009
33959-000-000,328 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2012
33957-020-000,322 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2006
33957-018-000,320 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2002
33957-011-000,316 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33956-010-000,302 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2003
33954-050-000,207 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2011
33954-040-000,211 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2008
33954-036-000,217 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33952-000-000,213 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2008
33951-000-000,210 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33946-000-000,105 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2009
33944-000-000,109 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33943-014-000,111 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33940-070-000,133 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2013
33940-000-000,404 SONATA CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2011
33937-042-000,303 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2007
33937-020-000,317 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2008
