Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
34882-225-000,107 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1993
34882-224-000,105 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34882-222-000,101 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2000
34882-219-000,95 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1996
34882-215-000,151 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34882-213-000,147 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1990
34882-212-000,145 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34882-202-000,125 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1994
34882-198-000,136 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1998
34882-193-000,126 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2001
34882-188-000,116 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1999
34882-183-000,106 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1998
34882-182-000,104 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2000
34882-178-000,100 COYOTE PASS PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1995
34882-176-000,90 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1996
34882-169-000,164 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1994
34882-168-000,162 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1993
34882-158-000,142 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2000
34882-155-000,136 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-153-000,132 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-152-000,130 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-151-000,128 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-143-000,112 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1998
34882-138-000,102 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-132-000,145 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-120-000,121 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1995
34882-117-000,101 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-115-000,105 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1995
34882-109-000,112 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-103-000,100 HERON TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-079-000,126 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-078-000,124 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-076-000,120 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-075-000,118 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-074-000,116 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-072-000,112 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-067-000,102 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-066-000,100 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-060-000,262 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-057-000,256 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-054-000,250 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-052-000,246 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-051-000,244 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-050-000,242 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-049-000,240 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-048-000,238 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-045-000,232 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-043-000,228 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1994
34882-037-000,216 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1994
34882-036-000,214 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1995
34882-035-000,212 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1995
34882-032-000,206 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1995
34882-028-000,145 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1989
34882-025-000,139 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-024-000,137 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-023-000,135 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34882-015-000,119 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-014-000,117 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-013-000,115 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-012-000,113 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-010-000,109 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-008-000,105 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1993
34882-003-000,306 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34797-916-000,219 ST KATHERINE BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34797-251-000,214 WHITE SANDY DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1987
34797-096-000,112 BONNIE LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1985
34757-000-000,13708 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1941
34734-000-000,13908 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34725-015-000,503 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1992
34723-000-000,14006 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34707-000-000,14203 BAY AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1958
34692-010-000,503 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1977
34677-080-000,603 ANEMONE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1981
34675-000-000,14202 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1959
34673-000-000,604 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1939
34672-010-000,602 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
34669-000-000,14109 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34664-000-000,14114 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1940
34660-000-000,14001 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34656-000-000,14007 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34641-000-000,13908 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1937
34638-000-000,13902 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1939
34630-000-000,13805 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1942
34607-000-000,136 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1967
34605-010-000,152 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2000
34591-053-000,133 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
34591-052-000,135 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
34591-050-000,139 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1996
34573-010-000,409 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1975
34566-000-000,14100 BAY AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1940
34564-000-000,406 ARGONAUT ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1965
34499-040-000,401 DOLPHIN ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1984
34479-519-000,13212 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2000
34479-518-000,13214 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34479-514-000,13209 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34479-511-000,13203 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1999
34478-010-000,608 LAUREL ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1978
34478-000-000,610 LAUREL ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1981
34470-000-000,615 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1983
34464-000-000,410 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1960
34459-000-000,314 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34453-000-000,204 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1983
34448-020-000,213 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1985
34447-000-000,305 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34427-000-000,304 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1981
34423-000-000,406 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1964
34421-000-000,410 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1977
34411-000-000,506 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1952
34408-000-000,613 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1956
34402-000-000,606 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1977
34377-000-000,508 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1950
34374-000-000,13502 PETUNIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1954
34372-000-000,13506 PETUNIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1953
34370-000-000,502 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1979
34369-000-000,504 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1949
34364-000-000,516 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1949
34348-000-000,13318 FRONT BEACH RD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1954
34328-000-000,13001 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1945
34323-000-000,13011 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1940
34318-000-000,13107 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1939
34311-000-000,13207 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1952
34305-000-000,13305 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1944
34299-000-000,13403 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,True,['REROOF HURRICANE DAMAGE'],113.0,"[2, 15]",1960
34298-000-000,13405 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1960
34291-000-000,160 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1968
34277-000-000,203 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34258-000-000,605 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1958
34238-000-000,314 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1991
34216-090-000,504 BETH ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1979
34212-020-000,508 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34208-070-000,411 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1992
34208-050-000,415 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34208-000-000,408 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34206-020-000,13006 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1980
34205-070-000,13110 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1980
34181-010-000,509 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1986
34181-000-000,507 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1981
34178-000-000,501 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1984
34170-115-000,12580 EMERALD LAKE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1991
34170-108-000,12531 EMERALD LAKE DR 8 PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1993
34170-103-000,12581 EMERALD LAKE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1992
34168-075-050,104 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1997
34165-140-000,101 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34159-010-000,608 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1948
34157-010-000,614 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1971
34156-000-000,616 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1957
34153-000-000,622 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1952
34151-000-000,629 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1951
34132-005-000,604 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2000
34131-000-000,501 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1963
34123-000-000,513 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1983
34119-020-000,505 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2001
34117-000-000,502 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1978
34113-010-000,514 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2001
34024-385-000,260 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34024-382-000,310 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-364-000,247 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1997
34024-360-000,227 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1980
34024-351-000,238 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-350-000,242 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-348-000,250 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1991
34024-347-000,254 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1987
34024-346-000,258 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-345-000,264 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1985
34024-328-000,360 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1986
34024-326-000,368 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1985
34024-325-000,372 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1986
34024-316-000,361 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1990
34024-314-000,353 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1983
34024-313-000,349 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1983
34024-312-000,345 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1987
34024-310-000,337 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1986
34024-308-000,329 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1997
