Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
38245-000-000,206 WELLS ST S PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,1996
38198-015-000,111 SAN SOUCI ST N PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,1984
38194-000-000,146 WELLS ST N PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,101.0,,1996
34887-500-019,114 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2001
34887-500-013,126 TIERRA VERDE TRL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2001
34882-272-010,257 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1998
34882-268-000,247 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1998
34882-251-000,215 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1997
34882-231-000,119 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1994
34882-226-000,109 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1990
34882-224-000,105 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34882-222-000,101 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2000
34882-219-000,95 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1996
34882-212-000,145 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1991
34882-198-000,136 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1998
34882-193-000,126 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2001
34882-188-000,116 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1999
34882-183-000,106 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1998
34882-182-000,104 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,2000
34882-176-000,90 HOMBRE CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1996
34882-168-000,162 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1993
34882-158-000,142 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,2000
34882-153-000,132 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-152-000,130 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-143-000,112 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1998
34882-120-000,121 GRAND HERON DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1995
34882-079-000,126 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-067-000,102 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-060-000,262 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1992
34882-045-000,232 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-032-000,206 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,117.0,,1995
34882-028-000,145 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1989
34882-024-000,137 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-012-000,113 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1994
34882-010-000,109 GLADES TURN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1990
34882-003-000,306 GLADES TRL S PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,116.0,,1991
34725-015-000,503 TARPON ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1992
34707-000-000,14203 BAY AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1958
34677-080-000,603 ANEMONE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1981
34669-000-000,14109 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1944
34641-000-000,13908 FRONT BEACH RD PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1937
34630-000-000,13805 MILLCOLE AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1942
34605-010-000,152 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2000
34591-053-000,133 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
34591-052-000,135 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
34591-050-000,139 CRANE ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1996
34566-000-000,14100 BAY AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1996
34479-519-000,13212 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2000
34479-518-000,13214 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34479-514-000,13209 FERNWOOD PL PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34478-000-000,610 LAUREL ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1981
34453-000-000,204 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1983
34448-020-000,213 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1985
34447-000-000,305 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34423-000-000,406 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1996
34421-000-000,410 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1977
34408-000-000,613 AZALEA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1956
34374-000-000,13502 PETUNIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1954
34372-000-000,13506 PETUNIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1953
34370-000-000,502 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1996
34369-000-000,504 LANTANA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34305-000-000,13305 OLEANDER DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1996
34291-000-000,160 EVERGREEN ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34216-090-000,504 BETH ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34212-020-000,508 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34208-050-000,415 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1993
34206-020-000,13006 AGAVE ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1996
34181-010-000,509 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1986
34181-000-000,507 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1998
34178-000-000,501 DOGWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1984
34170-115-000,12580 EMERALD LAKE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1991
34170-103-000,12581 EMERALD LAKE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1992
34168-075-050,104 FERNWOOD ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1997
34156-000-000,616 GARDENIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1957
34132-005-000,604 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2000
34131-000-000,501 WISTERIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1963
34123-000-000,513 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1983
34119-020-000,505 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2001
34117-000-000,502 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1978
34113-010-000,514 CAMELIA ST PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,2001
34024-382-000,310 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-351-000,238 EAGLE DR E PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1994
34024-326-000,368 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1985
34024-313-000,349 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1983
34024-310-000,337 EAGLE DR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1986
34023-020-000,316 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1999
34017-000-000,220 FAIRWAY CIR PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1999
34008-020-000,203 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1997
34008-000-000,207 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1972
34003-040-000,225 BIRDIE LN PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,113.0,,1997
33995-020-000,358 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1997
33994-020-000,408 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,1996
33985-030-000,325 FAIRWAY BLVD PANAMA CITY BEACH 32407,ENG SHINGL,1,False,None,114.0,,2000
33979-070-000,205 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1995
33975-000-000,239 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1974
33973-000-000,243 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1970
33958-000-000,326 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1996
33957-010-000,312 HIBISCUS AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1972
33954-020-000,223 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1986
33954-015-000,225 OLEANDER CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33945-000-000,107 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1983
33942-050-000,131 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1994
33930-001-000,301 GULF BLVD E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1988
33930-000-000,104 SONATA CIR E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2000
33917-060-000,210 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1975
33917-000-000,501 GULF BLVD E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1959
33916-045-000,403 GULF BLVD W PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1987
33916-030-000,501 GULF BLVD W PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1999
33905-140-000,623 GULF BLVD W PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1993
33901-000-000,511 PALM AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1982
33898-000-000,519 PALM AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1996
33894-000-000,414 CALADIUM CIR E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1999
33893-000-000,410 CALADIUM CIR E PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1999
33886-000-000,627 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1992
33886-000-000,627 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1999
33882-010-000,617 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1974
33882-000-000,616 POINSETTIA CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1993
33871-010-000,242 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1996
33869-003-000,230 POINSETTIA DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1986
33867-050-000,516 PALM AVE PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1982
33863-000-000,106 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2001
33861-010-000,110 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33861-000-000,112 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33858-000-000,118 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33853-020-000,134 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33851-020-000,148 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1978
33842-010-000,182 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1985
33839-000-000,418 OLEANDER CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,1980
33830-379-000,141 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1997
33830-376-000,135 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-369-000,121 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1991
33830-367-000,117 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-366-000,115 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-362-000,107 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1996
33830-350-000,117 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1997
33830-349-000,119 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1992
33830-346-000,205 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1991
33830-344-000,209 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
33830-342-000,213 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33830-337-000,303 NAUTILUS ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1989
33830-330-000,148 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1989
33830-322-000,132 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1992
33830-315-000,118 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33830-310-000,108 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-293-000,108 SEASHELL CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-285-000,129 SEACLUSION DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1998
33830-278-000,126 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1999
33830-275-000,120 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33830-268-000,106 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1989
33830-262-000,107 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-257-000,117 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1989
33830-256-000,119 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1998
33830-255-000,121 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1991
33830-252-000,127 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1998
33830-245-000,141 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-242-000,147 SEACLUSION CIR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1995
33830-229-000,120 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1989
33830-228-000,118 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1991
33830-226-000,114 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1997
33830-225-000,112 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1992
33830-222-000,106 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,2001
33830-221-000,104 SEA OATS DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1998
33830-207-000,114 ARGONAUT ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1990
33830-205-000,110 ARGONAUT ST PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1990
33830-061-000,111 BID A WEE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33830-059-000,109 BID A WEE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1994
33830-054-000,104 BID A WEE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33830-053-000,103 BID A WEE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,113.0,,1993
33829-743-000,109 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-741-000,113 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-740-000,115 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-738-000,119 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-737-000,121 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-733-000,129 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-732-000,131 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-731-000,97 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-730-000,95 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-728-000,91 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-727-000,89 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-724-000,86 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-723-000,88 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-722-000,90 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-721-000,92 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-720-000,94 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-719-000,96 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-718-000,98 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-716-000,102 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-715-000,104 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-714-000,106 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-712-000,110 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-710-000,111 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-705-000,101 WINDRIDGE LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-704-000,201 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-702-000,205 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-701-000,207 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-700-000,209 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-696-000,217 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-695-000,219 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-693-000,223 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-689-000,228 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-686-000,85 SANDALWOOD CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-681-000,94 SANDALWOOD CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2001
33829-680-000,96 SANDALWOOD CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-677-000,220 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-673-000,212 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
33829-671-000,208 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-670-000,206 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-668-000,202 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-666-000,130 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-665-000,128 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-664-000,126 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-659-000,93 WINDRIDGE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-657-000,96 WINDRIDGE CT PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-651-000,112 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2001
33829-641-000,102 SUMMERWOOD DR PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,1999
33829-633-000,107 SANDALWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,2000
33829-632-000,109 SANDALWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,111.0,,1999
33829-631-000,111 SANDALWOOD LN PANAMA CITY BEACH 32413,ENG SHINGL,1,False,None,112.0,,2000
